t_s,tick,phase,step_index,stance_a_idx,stance_b_idx,lambda_qp_0,lambda_qp_1,lambda_qp_2,lambda_qp_3,lambda_qp_4,lambda_qp_5,lambda_qp_6,lambda_qp_7,lambda_qp_8,lambda_qp_9,lambda_qp_10,lambda_qp_11
25.950000,548,SS,3,3,4,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.705080e+00,1.027682e-01,-4.630071e-02,-1.017709e-02,6.348434e-01,-3.295622e-01
26.050000,549,SS,3,3,4,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.373026e+00,1.054258e-01,-4.447968e-02,-1.677933e-02,5.166103e-01,-2.545067e-01
26.150000,550,SS,3,3,4,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.009391e+00,1.072724e-01,-4.230655e-02,-2.382257e-02,3.871716e-01,-1.725314e-01
26.250000,551,SS,3,3,4,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.144591e-01,1.078612e-01,-3.933888e-02,-3.179046e-02,2.469334e-01,-8.369854e-02
26.350000,552,SS,3,3,4,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.477910e-01,1.141398e-01,-2.062794e-02,-2.253184e-02,1.183927e-01,1.870019e-03
26.460000,553,DS_interstep,3,4,4,-2.206138e-01,4.642726e-01,6.584125e-02,1.250816e-01,1.364424e-01,9.002074e-02,-1.464859e-01,4.664726e-01,3.341281e-02,1.262467e-01,1.223017e-01,8.846952e-02
26.470000,554,DS_interstep,3,4,4,-5.894522e-01,2.696475e-01,-6.492220e-01,5.573636e-01,4.712544e-01,-4.155443e-01,-8.908774e-01,2.575027e-01,-1.007837e+00,6.196267e-01,5.923764e-01,-5.027644e-01
26.480000,555,DS_interstep,3,4,4,3.829582e-01,-1.314981e+00,-2.758016e-01,-3.789097e-01,-2.539973e-02,-2.951495e-01,1.314366e-01,-1.329174e+00,-1.370376e-01,-3.695374e-01,6.717614e-02,-2.801334e-01
26.490000,556,DS_interstep,3,4,4,4.875174e-01,-1.885083e+00,-1.045032e-01,-8.190195e-01,5.475226e-02,-2.190309e-01,3.021246e-01,-1.901165e+00,2.848453e-01,-8.096573e-01,9.935930e-02,-1.818540e-01
26.500000,557,DS_interstep,3,4,4,2.968223e-01,-1.926924e+00,9.521125e-04,-9.718254e-01,2.453961e-01,-1.739115e-01,1.666927e-01,-1.941555e+00,4.906018e-01,-9.521245e-01,2.457957e-01,-1.448756e-01
26.510000,558,DS_interstep,3,4,4,-8.481551e-03,-1.832394e+00,6.246929e-02,-9.877015e-01,4.237204e-01,-2.686123e-01,-1.929238e-01,-1.840193e+00,5.667263e-01,-9.587007e-01,4.140469e-01,-2.689513e-01
26.520000,559,DS_interstep,3,4,4,-2.517116e-01,-1.696605e+00,1.032701e-01,-9.276185e-01,5.028822e-01,-4.073357e-01,-5.331647e-01,-1.696258e+00,5.709606e-01,-8.957040e-01,5.045254e-01,-4.367933e-01
26.530000,560,DS_interstep,3,4,4,-4.325049e-01,-1.521195e+00,1.200163e-01,-8.128749e-01,5.131911e-01,-5.511358e-01,-8.218019e-01,-1.512881e+00,5.175824e-01,-7.821407e-01,5.382219e-01,-6.062848e-01
26.540000,561,DS_interstep,3,4,4,-3.875807e-01,-8.627513e-01,1.552136e-01,-5.415625e-01,3.888013e-01,-2.885193e-01,-5.748209e-01,-8.564503e-01,4.326658e-01,-5.193355e-01,3.723392e-01,-3.255870e-01
26.550000,562,DS_interstep,3,4,4,-5.592471e-01,-5.735889e-01,1.462195e-01,-3.989098e-01,4.132248e-01,-3.742097e-01,-8.127215e-01,-5.589294e-01,3.578590e-01,-3.804967e-01,4.177970e-01,-4.315978e-01
26.560000,563,DS_interstep,3,4,4,-4.776587e-01,-3.721929e-01,1.832658e-01,-3.234986e-01,3.017167e-01,-3.198890e-01,-7.005202e-01,-3.509172e-01,3.621591e-01,-3.101117e-01,3.075205e-01,-3.669858e-01
26.570000,564,DS_interstep,3,4,4,-4.716195e-01,-1.884081e-01,1.805317e-01,-2.305879e-01,2.521315e-01,-3.110672e-01,-6.945705e-01,-1.674376e-01,3.239328e-01,-2.329005e-01,2.703663e-01,-3.568313e-01
26.580000,565,DS_interstep,3,4,4,-4.611843e-01,2.101895e-02,1.713881e-01,-1.280155e-01,2.043374e-01,-2.749415e-01,-6.616438e-01,4.351252e-02,2.693812e-01,-1.361684e-01,2.268137e-01,-3.177124e-01
26.590000,566,DS_interstep,3,4,4,-4.604870e-01,2.441891e-01,1.546069e-01,-1.492894e-02,1.638001e-01,-2.329884e-01,-6.324125e-01,2.675549e-01,2.006923e-01,-2.737228e-02,1.883756e-01,-2.735661e-01
26.600000,567,DS_interstep,3,4,4,-4.369831e-01,4.387699e-01,1.409673e-01,8.544908e-02,1.142085e-01,-1.836842e-01,-5.751492e-01,4.623220e-01,1.401800e-01,6.866567e-02,1.392538e-01,-2.199394e-01
26.610000,568,DS_interstep,3,4,4,-3.925394e-01,5.801074e-01,1.311385e-01,1.615928e-01,6.076970e-02,-1.370352e-01,-4.994622e-01,6.033072e-01,9.385551e-02,1.406992e-01,8.614156e-02,-1.675408e-01
26.620000,569,DS_interstep,3,4,4,-3.340498e-01,6.665288e-01,1.240712e-01,2.124406e-01,8.915474e-03,-9.605536e-02,-4.141156e-01,6.888787e-01,6.125241e-02,1.880926e-01,3.457063e-02,-1.200960e-01
26.630000,570,DS_interstep,3,4,4,-2.706185e-01,7.049085e-01,1.183471e-01,2.409277e-01,-3.645640e-02,-6.278496e-02,-3.292922e-01,7.260320e-01,3.976450e-02,2.140950e-01,-1.054492e-02,-8.047452e-02
26.640000,571,DS_interstep,3,4,4,-2.092902e-01,7.042426e-01,1.130084e-01,2.509418e-01,-7.252138e-02,-3.825074e-02,-2.525347e-01,7.239113e-01,2.686120e-02,2.226872e-01,-4.632435e-02,-5.029598e-02
26.650000,572,DS_interstep,3,4,4,-1.555749e-01,6.758408e-01,1.068873e-01,2.479134e-01,-9.772850e-02,-2.242025e-02,-1.891452e-01,6.939390e-01,1.892484e-02,2.193362e-01,-7.116954e-02,-2.997472e-02
26.660000,573,DS_interstep,3,4,4,-1.105695e-01,6.333758e-01,9.968075e-02,2.380561e-01,-1.136401e-01,-1.138984e-02,-1.371652e-01,6.497890e-01,1.284113e-02,2.101268e-01,-8.719859e-02,-1.547552e-02
26.670000,574,DS_interstep,3,4,4,-7.581559e-02,5.873892e-01,9.116483e-02,2.263417e-01,-1.214862e-01,-3.215904e-03,-9.661978e-02,6.020602e-01,6.090231e-03,1.998990e-01,-9.586181e-02,-4.886478e-03
26.680000,575,DS_interstep,3,4,4,-5.082357e-02,5.450963e-01,8.169281e-02,2.160329e-01,-1.234162e-01,3.947806e-03,-6.569708e-02,5.580179e-01,-2.436366e-03,1.916987e-01,-9.946657e-02,3.780125e-03
26.690000,576,DS_interstep,3,4,4,-3.443768e-02,5.105881e-01,7.169464e-02,2.090516e-01,-1.215305e-01,1.096987e-02,-4.274137e-02,5.218091e-01,-1.317152e-02,1.872256e-01,-1.000519e-01,1.153379e-02
26.700000,577,DS_interstep,3,4,4,-2.476660e-02,4.853137e-01,6.165461e-02,2.059907e-01,-1.176671e-01,1.859438e-02,-2.547555e-02,4.949093e-01,-2.584144e-02,1.868776e-01,-9.938468e-02,1.932743e-02
26.710000,578,DS_interstep,3,4,4,-2.028515e-02,4.689439e-01,5.185181e-02,2.066022e-01,-1.128172e-01,2.710308e-02,-1.230695e-02,4.769996e-01,-3.997031e-02,1.902837e-01,-9.834545e-02,2.760470e-02
26.720000,579,DS_interstep,3,4,4,-1.950783e-02,4.599743e-01,4.250487e-02,2.100313e-01,-1.075479e-01,3.658666e-02,-1.819833e-03,4.665754e-01,-5.483047e-02,1.964963e-01,-9.737322e-02,3.661604e-02
26.730000,580,DS_interstep,3,4,4,-2.109537e-02,4.559114e-01,3.379322e-02,2.149296e-01,-1.020741e-01,4.677696e-02,6.978314e-03,4.611455e-01,-6.947796e-02,2.040895e-01,-9.649331e-02,4.623116e-02
26.740000,581,DS_interstep,3,4,4,-2.373180e-02,4.536925e-01,2.589005e-02,2.196628e-01,-9.645612e-02,5.719595e-02,1.488622e-02,4.576528e-01,-8.282514e-02,2.113540e-01,-9.553208e-02,5.610312e-02
26.750000,582,DS_interstep,3,4,4,-2.629608e-02,4.503276e-01,1.890618e-02,2.226749e-01,-9.063961e-02,6.723449e-02,2.241274e-02,4.531159e-01,-9.389711e-02,2.166681e-01,-9.417790e-02,6.572780e-02
26.760000,583,DS_interstep,3,4,4,-2.797141e-02,4.436856e-01,1.284815e-02,2.229082e-01,-8.454780e-02,7.637998e-02,2.986402e-02,4.454101e-01,-1.021026e-01,2.189278e-01,-9.212999e-02,7.466430e-02
26.770000,584,DS_interstep,3,4,4,-2.836631e-02,4.329887e-01,7.598046e-03,2.200647e-01,-7.812370e-02,8.435015e-02,3.734585e-02,4.337583e-01,-1.074003e-01,2.178184e-01,-8.918440e-02,8.265819e-02
26.780000,585,DS_interstep,3,4,4,-2.747244e-02,4.187683e-01,2.957930e-03,2.145656e-01,-7.138030e-02,9.113740e-02,4.484402e-02,4.186862e-01,-1.102333e-01,2.137718e-01,-8.530299e-02,8.969151e-02
26.790000,586,DS_interstep,3,4,4,-2.552282e-02,4.022995e-01,-1.270078e-03,2.072290e-01,-6.441359e-02,9.690526e-02,5.227380e-02,4.014602e-01,-1.112751e-01,2.076331e-01,-8.060617e-02,9.589211e-02
26.800000,587,DS_interstep,3,4,4,-2.280843e-02,3.850379e-01,-5.228901e-03,1.989536e-01,-5.739848e-02,1.019102e-01,5.958523e-02,3.835258e-01,-1.111994e-01,2.003332e-01,-7.534331e-02,1.014746e-01
26.810000,588,DS_interstep,3,4,4,-1.958294e-02,3.681593e-01,-8.988910e-03,1.904722e-01,-5.053807e-02,1.063850e-01,6.675339e-02,3.660496e-01,-1.105261e-01,1.926359e-01,-6.980738e-02,1.066319e-01
26.820000,589,DS_interstep,3,4,4,-1.599917e-02,3.523948e-01,-1.255895e-02,1.822642e-01,-4.403289e-02,1.105109e-01,7.381066e-02,3.497538e-01,-1.095802e-01,1.850470e-01,-6.428652e-02,1.115156e-01
26.830000,590,DS_interstep,3,4,4,-1.212731e-02,3.380400e-01,-1.591499e-02,1.745688e-01,-3.804268e-02,1.143965e-01,8.080884e-02,3.349263e-01,-1.085244e-01,1.778289e-01,-5.901420e-02,1.162116e-01
26.840000,591,DS_interstep,3,4,4,-7.977176e-03,3.250594e-01,-1.902168e-02,1.674431e-01,-3.267626e-02,1.180885e-01,8.780534e-02,3.215237e-01,-1.074097e-01,1.710592e-01,-5.415682e-02,1.207511e-01
26.850000,592,DS_interstep,3,4,4,-3.533188e-03,3.132078e-01,-2.184767e-02,1.608289e-01,-2.798883e-02,1.215834e-01,9.483796e-02,3.092936e-01,-1.062248e-01,1.646989e-01,-4.981159e-02,1.251177e-01
26.860000,593,DS_interstep,3,4,4,1.221875e-03,3.021413e-01,-2.437230e-02,1.546106e-01,-2.399070e-02,1.248446e-01,1.019164e-01,2.978858e-01,-1.049326e-01,1.586509e-01,-4.601848e-02,1.292636e-01
26.870000,594,DS_interstep,3,4,4,6.288094e-03,2.915027e-01,-2.658795e-02,1.486586e-01,-2.065683e-02,1.278168e-01,1.090159e-01,2.869376e-01,-1.034947e-01,1.528027e-01,-4.277315e-02,1.331220e-01
26.880000,595,DS_interstep,3,4,4,1.163991e-02,2.809802e-01,-2.849892e-02,1.428582e-01,-1.793799e-02,1.304397e-01,1.160800e-01,2.761326e-01,-1.018852e-01,1.470554e-01,-4.004142e-02,1.366201e-01
26.890000,596,DS_interstep,3,4,4,1.722352e-02,2.703400e-01,-3.011906e-02,1.371247e-01,-1.577008e-02,1.326572e-01,1.230266e-01,2.652339e-01,-1.000964e-01,1.413388e-01,-3.777122e-02,1.396890e-01
26.900000,597,DS_interstep,3,4,4,2.296071e-02,2.594398e-01,-3.146853e-02,1.314092e-01,-1.408229e-02,1.344255e-01,1.297573e-01,2.540967e-01,-9.813799e-02,1.356164e-01,-3.590270e-02,1.422715e-01
26.910000,598,DS_interstep,3,4,4,2.875564e-02,2.482251e-01,-3.257052e-02,1.256959e-01,-1.280319e-02,1.357165e-01,1.361675e-01,2.426654e-01,-9.603353e-02,1.298829e-01,-3.437543e-02,1.443274e-01
26.920000,599,DS_interstep,3,4,4,3.450373e-02,2.367153e-01,-3.344844e-02,1.199959e-01,-1.186519e-02,1.365198e-01,1.421565e-01,2.309586e-01,-9.381432e-02,1.241572e-01,-3.313341e-02,1.458349e-01
26.930000,600,DS_interstep,3,4,4,4.010022e-02,2.249846e-01,-3.412382e-02,1.143375e-01,-1.120709e-02,1.368416e-01,1.476346e-01,2.190507e-01,-9.151359e-02,1.184736e-01,-3.212758e-02,1.467916e-01
26.940000,601,DS_interstep,3,4,4,4.544749e-02,2.131417e-01,-3.461507e-02,1.087581e-01,-1.077533e-02,1.367028e-01,1.525291e-01,2.070505e-01,-8.916169e-02,1.128730e-01,-3.131672e-02,1.472118e-01
26.950000,602,DS_interstep,3,4,4,5.046046e-02,2.013111e-01,-3.493713e-02,1.032966e-01,-1.052396e-02,1.361359e-01,1.567870e-01,1.950833e-01,-8.678296e-02,1.073962e-01,-3.066692e-02,1.471240e-01
26.960000,603,DS_interstep,3,4,4,5.506995e-02,1.896187e-01,-3.510174e-02,9.798809e-02,-1.041407e-02,1.351810e-01,1.603752e-01,1.832754e-01,-8.439435e-02,1.020787e-01,-3.015046e-02,1.465674e-01
26.970000,604,DS_interstep,3,4,4,5.922413e-02,1.781812e-01,-3.511820e-02,9.286110e-02,-1.041290e-02,1.338831e-01,1.632798e-01,1.717440e-01,-8.200556e-02,9.694795e-02,-2.974437e-02,1.455880e-01
26.980000,605,DS_interstep,3,4,4,6.288865e-02,1.670995e-01,-3.499421e-02,8.793603e-02,-1.049290e-02,1.322891e-01,1.655041e-01,1.605902e-01,-7.962016e-02,9.202276e-02,-2.942913e-02,1.442358e-01
26.990000,606,DS_interstep,3,4,4,6.604573e-02,1.564556e-01,-3.473681e-02,8.322540e-02,-1.063094e-02,1.304450e-01,1.670659e-01,1.498960e-01,-7.723726e-02,8.731347e-02,-2.918771e-02,1.425616e-01
27.000000,607,DS_interstep,3,4,4,6.869263e-02,1.463119e-01,-3.435307e-02,7.873478e-02,-1.080782e-02,1.283949e-01,1.679951e-01,1.397235e-01,-7.485332e-02,8.282328e-02,-2.900488e-02,1.406152e-01
27.010000,608,DS_interstep,3,4,4,7.083976e-02,1.367115e-01,-3.385069e-02,7.446414e-02,-1.100782e-02,1.261793e-01,1.683306e-01,1.301156e-01,-7.246385e-02,7.854972e-02,-2.886695e-02,1.384439e-01
27.020000,609,DS_interstep,3,4,4,7.250863e-02,1.276808e-01,-3.323823e-02,7.040927e-02,-1.121842e-02,1.238347e-01,1.681189e-01,1.210975e-01,-7.006474e-02,7.448630e-02,-2.876162e-02,1.360911e-01
27.030000,610,DS_interstep,3,4,4,7.372970e-02,1.192311e-01,-3.252524e-02,6.656315e-02,-1.143013e-02,1.213934e-01,1.674111e-01,1.126797e-01,-6.765317e-02,7.062392e-02,-2.867805e-02,1.335964e-01
27.040000,611,DS_interstep,3,4,4,7.454027e-02,1.113610e-01,-3.172222e-02,6.291701e-02,-1.163623e-02,1.188832e-01,1.662616e-01,1.048596e-01,-6.522822e-02,6.695206e-02,-2.860696e-02,1.309947e-01
27.050000,612,DS_interstep,3,4,4,7.498248e-02,1.040590e-01,-3.084036e-02,5.946119e-02,-1.183255e-02,1.163276e-01,1.647259e-01,9.762422e-02,-6.279105e-02,6.345965e-02,-2.854069e-02,1.283164e-01
27.060000,613,DS_interstep,3,4,4,7.510139e-02,9.730514e-02,-2.989131e-02,5.618573e-02,-1.201715e-02,1.137465e-01,1.628596e-01,9.095231e-02,-6.034486e-02,6.013572e-02,-2.847325e-02,1.255878e-01
27.070000,614,DS_interstep,3,4,4,7.494321e-02,9.107340e-02,-2.888689e-02,5.308076e-02,-1.218995e-02,1.111558e-01,1.607169e-01,8.481615e-02,-5.789462e-02,5.696974e-02,-2.840025e-02,1.228307e-01
27.080000,615,DS_interstep,3,4,4,7.455381e-02,8.533290e-02,-2.783873e-02,5.013674e-02,-1.235242e-02,1.085683e-01,1.583492e-01,7.918331e-02,-5.544671e-02,5.395184e-02,-2.831879e-02,1.200633e-01
27.090000,616,DS_interstep,3,4,4,7.397732e-02,8.004955e-02,-2.675802e-02,4.734450e-02,-1.250709e-02,1.059940e-01,1.558045e-01,7.401811e-02,-5.300846e-02,5.107291e-02,-2.822733e-02,1.173001e-01
27.100000,617,DS_interstep,3,4,4,7.325506e-02,7.518728e-02,-2.565528e-02,4.469532e-02,-1.265722e-02,1.034400e-01,1.531267e-01,6.928292e-02,-5.058771e-02,4.832456e-02,-2.812541e-02,1.145523e-01
27.110000,618,DS_interstep,3,4,4,7.242469e-02,7.070910e-02,-2.454016e-02,4.218090e-02,-1.280643e-02,1.009115e-01,1.503545e-01,6.493925e-02,-4.819245e-02,4.569910e-02,-2.801345e-02,1.118282e-01
27.120000,619,DS_interstep,3,4,4,7.151959e-02,6.657807e-02,-2.342127e-02,3.979334e-02,-1.295830e-02,9.841186e-02,1.475219e-01,6.094876e-02,-4.583040e-02,4.318947e-02,-2.789249e-02,1.091338e-01
27.130000,620,DS_interstep,3,4,4,7.056846e-02,6.275812e-02,-2.230619e-02,3.752510e-02,-1.311616e-02,9.594274e-02,1.446574e-01,5.727403e-02,-4.350879e-02,4.078916e-02,-2.776396e-02,1.064727e-01
27.140000,621,DS_interstep,3,4,4,6.959512e-02,5.921469e-02,-2.120137e-02,3.536901e-02,-1.328282e-02,9.350478e-02,1.417844e-01,5.387934e-02,-4.123413e-02,3.849218e-02,-2.762946e-02,1.038470e-01
27.150000,622,DS_interstep,3,4,4,6.861859e-02,5.591538e-02,-2.011217e-02,3.331826e-02,-1.346040e-02,9.109773e-02,1.389213e-01,5.073118e-02,-3.901208e-02,3.629302e-02,-2.749059e-02,1.012572e-01
27.160000,623,DS_interstep,3,4,4,6.765318e-02,5.283033e-02,-1.904292e-02,3.136644e-02,-1.365023e-02,8.872077e-02,1.360820e-01,4.779873e-02,-3.684739e-02,3.418661e-02,-2.734878e-02,9.870290e-02
27.170000,624,DS_interstep,3,4,4,6.670881e-02,4.993257e-02,-1.799700e-02,2.950751e-02,-1.385281e-02,8.637274e-02,1.332760e-01,4.505418e-02,-3.474386e-02,3.216834e-02,-2.720521e-02,9.618295e-02
27.180000,625,DS_interstep,3,4,4,6.579143e-02,4.719824e-02,-1.697693e-02,2.773589e-02,-1.406778e-02,8.405243e-02,1.305091e-01,4.247294e-02,-3.270441e-02,3.023401e-02,-2.706071e-02,9.369581e-02
27.190000,626,DS_interstep,3,4,4,6.490349e-02,4.460671e-02,-1.598446e-02,2.604642e-02,-1.429396e-02,8.175869e-02,1.277842e-01,4.003376e-02,-3.073111e-02,2.837985e-02,-2.691574e-02,9.123979e-02
27.200000,627,DS_interstep,3,4,4,6.404444e-02,4.214052e-02,-1.502072e-02,2.443441e-02,-1.452945e-02,7.949064e-02,1.251013e-01,3.771865e-02,-2.882524e-02,2.660250e-02,-2.677035e-02,8.881327e-02
27.210000,628,DS_interstep,3,4,4,6.321129e-02,3.978534e-02,-1.408630e-02,2.289562e-02,-1.477168e-02,7.724773e-02,1.224586e-01,3.551285e-02,-2.698740e-02,2.489897e-02,-2.662424e-02,8.641487e-02
27.220000,629,DS_interstep,3,4,4,6.239915e-02,3.752974e-02,-1.318138e-02,2.142625e-02,-1.501758e-02,7.502982e-02,1.198527e-01,3.340457e-02,-2.521762e-02,2.326665e-02,-2.647672e-02,8.404355e-02
27.230000,630,DS_interstep,3,4,4,6.160176e-02,3.536498e-02,-1.230579e-02,2.002293e-02,-1.526364e-02,7.283722e-02,1.172792e-01,3.138480e-02,-2.351543e-02,2.170322e-02,-2.632682e-02,8.169872e-02
27.240000,631,DS_interstep,3,4,4,6.081198e-02,3.328468e-02,-1.145916e-02,1.868268e-02,-1.550609e-02,7.067069e-02,1.147332e-01,2.944693e-02,-2.187994e-02,2.020666e-02,-2.617327e-02,7.938027e-02
27.250000,632,DS_interstep,3,4,4,6.002226e-02,3.128453e-02,-1.064094e-02,1.740287e-02,-1.574102e-02,6.853138e-02,1.122095e-01,2.758646e-02,-2.030997e-02,1.877517e-02,-2.601463e-02,7.708856e-02
27.260000,633,DS_interstep,3,4,4,5.922500e-02,2.936188e-02,-9.850515e-03,1.618117e-02,-1.596446e-02,6.642082e-02,1.097032e-01,2.580062e-02,-1.880410e-02,1.740713e-02,-2.584929e-02,7.482441e-02
27.270000,634,DS_interstep,3,4,4,5.841293e-02,2.751545e-02,-9.087245e-03,1.501550e-02,-1.617254e-02,6.434081e-02,1.072095e-01,2.408805e-02,-1.736075e-02,1.610108e-02,-2.567555e-02,7.258906e-02
27.280000,635,DS_interstep,3,4,4,5.757940e-02,2.574498e-02,-8.350503e-03,1.390402e-02,-1.636157e-02,6.229339e-02,1.047246e-01,2.244838e-02,-1.597823e-02,1.485563e-02,-2.549170e-02,7.038406e-02
27.290000,636,DS_interstep,3,4,4,5.671856e-02,2.405086e-02,-7.639720e-03,1.284504e-02,-1.652814e-02,6.028071e-02,1.022452e-01,2.088199e-02,-1.465483e-02,1.366944e-02,-2.529601e-02,6.821124e-02
27.300000,637,DS_interstep,3,4,4,5.582555e-02,2.243393e-02,-6.954411e-03,1.183699e-02,-1.666916e-02,5.830498e-02,9.976889e-02,1.938965e-02,-1.338883e-02,1.254121e-02,-2.508685e-02,6.607263e-02
27.310000,638,DS_interstep,3,4,4,5.489660e-02,2.089513e-02,-6.294183e-03,1.087843e-02,-1.678194e-02,5.636837e-02,9.729404e-02,1.797230e-02,-1.217854e-02,1.146962e-02,-2.486270e-02,6.397031e-02
27.320000,639,DS_interstep,3,4,4,5.392907e-02,1.943538e-02,-5.658748e-03,9.967937e-03,-1.686423e-02,5.447295e-02,9.482003e-02,1.663085e-02,-1.102237e-02,1.045334e-02,-2.462217e-02,6.190641e-02
27.330000,640,DS_interstep,3,4,4,5.292149e-02,1.805535e-02,-5.047921e-03,9.104170e-03,-1.691427e-02,5.262061e-02,9.234702e-02,1.536595e-02,-9.918791e-03,9.490973e-03,-2.436408e-02,5.988297e-02
27.340000,641,DS_interstep,3,4,4,5.187350e-02,1.675533e-02,-4.461612e-03,8.285791e-03,-1.693073e-02,5.081304e-02,8.987597e-02,1.417790e-02,-8.866394e-03,8.581102e-03,-2.408745e-02,5.790191e-02
27.350000,642,DS_interstep,3,4,4,5.078579e-02,1.553517e-02,-3.899812e-03,7.511474e-03,-1.691281e-02,4.905165e-02,8.740852e-02,1.306654e-02,-7.863876e-03,7.722243e-03,-2.379151e-02,5.596498e-02
27.360000,643,DS_interstep,3,4,4,4.966003e-02,1.439420e-02,-3.362585e-03,6.779895e-03,-1.686015e-02,4.733757e-02,8.494695e-02,1.203120e-02,-6.910045e-03,6.912867e-03,-2.347576e-02,5.407369e-02
27.370000,644,DS_interstep,3,4,4,4.849873e-02,1.333118e-02,-2.850040e-03,6.089726e-03,-1.677285e-02,4.567159e-02,8.249401e-02,1.107067e-02,-6.003818e-03,6.151400e-03,-2.313992e-02,5.222926e-02
27.380000,645,DS_interstep,3,4,4,4.730512e-02,1.234437e-02,-2.362320e-03,5.439631e-03,-1.665143e-02,4.405422e-02,8.005286e-02,1.018319e-02,-5.144204e-03,5.436232e-03,-2.278398e-02,5.043265e-02
27.390000,646,DS_interstep,3,4,4,4.608304e-02,1.143149e-02,-1.899574e-03,4.828268e-03,-1.649678e-02,4.248562e-02,7.762694e-02,9.366487e-03,-4.330301e-03,4.765726e-03,-2.240814e-02,4.868450e-02
27.400000,647,DS_interstep,3,4,4,4.483675e-02,1.058977e-02,-1.461942e-03,4.254294e-03,-1.631017e-02,4.096566e-02,7.521983e-02,8.617826e-03,-3.561274e-03,4.138225e-03,-2.201287e-02,4.698518e-02
27.410000,648,DS_interstep,3,4,4,4.357088e-02,9.816070e-03,-1.049536e-03,3.716363e-03,-1.609313e-02,3.949392e-02,7.283520e-02,7.934053e-03,-2.836340e-03,3.552069e-03,-2.159884e-02,4.533471e-02
27.420000,649,DS_interstep,3,4,4,4.229019e-02,9.106863e-03,-6.624188e-04,3.213137e-03,-1.584746e-02,3.806971e-02,7.047669e-02,7.311673e-03,-2.154753e-03,3.005599e-03,-2.116690e-02,4.373286e-02
27.430000,650,DS_interstep,3,4,4,4.099956e-02,8.458370e-03,-3.005953e-04,2.743286e-03,-1.557516e-02,3.669211e-02,6.814782e-02,6.746923e-03,-1.515785e-03,2.497173e-03,-2.071811e-02,4.217914e-02
27.440000,651,DS_interstep,3,4,4,3.970380e-02,7.866614e-03,3.600522e-05,2.305497e-03,-1.527838e-02,3.535998e-02,6.585192e-02,6.235853e-03,-9.187107e-04,2.025171e-03,-2.025367e-02,4.067280e-02
27.450000,652,DS_interstep,3,4,4,3.840757e-02,7.327503e-03,3.475353e-04,1.898476e-03,-1.495941e-02,3.407202e-02,6.359209e-02,5.774399e-03,-3.627893e-04,1.588005e-03,-1.977489e-02,3.921288e-02
27.460000,653,DS_interstep,3,4,4,3.711533e-02,6.836902e-03,6.342371e-04,1.520954e-03,-1.462055e-02,3.282680e-02,6.137111e-02,5.358461e-03,1.527450e-04,1.184128e-03,-1.928322e-02,3.779826e-02
27.470000,654,DS_interstep,3,4,4,3.583123e-02,6.390705e-03,8.964452e-04,1.171692e-03,-1.426418e-02,3.162278e-02,5.919145e-02,4.983975e-03,6.286966e-04,8.120353e-04,-1.878016e-02,3.642765e-02
27.480000,655,DS_interstep,3,4,4,3.455909e-02,5.984897e-03,1.134588e-03,8.494829e-04,-1.389264e-02,3.045834e-02,5.705523e-02,4.646970e-03,1.065917e-03,4.702738e-04,-1.826727e-02,3.509967e-02
27.490000,656,DS_interstep,3,4,4,3.330232e-02,5.615608e-03,1.349186e-03,5.531543e-04,-1.350821e-02,2.933185e-02,5.496422e-02,4.343632e-03,1.465311e-03,1.574420e-04,-1.774613e-02,3.381283e-02
27.500000,657,DS_interstep,3,4,4,3.206394e-02,5.279163e-03,1.540848e-03,2.815710e-04,-1.311313e-02,2.824165e-02,5.291979e-02,4.070340e-03,1.827844e-03,-1.278071e-04,-1.721835e-02,3.256561e-02
27.510000,658,DS_interstep,3,4,4,3.084655e-02,4.972117e-03,1.710265e-03,3.363633e-05,-1.270952e-02,2.718610e-02,5.092301e-02,3.823712e-03,2.154540e-03,-3.867656e-04,-1.668549e-02,3.135647e-02
27.520000,659,DS_interstep,3,4,4,2.965232e-02,4.691283e-03,1.858200e-03,-1.917082e-04,-1.229938e-02,2.616361e-02,4.897457e-02,3.600629e-03,2.446484e-03,-6.206705e-04,-1.614909e-02,3.018385e-02
27.530000,660,DS_interstep,3,4,4,2.848303e-02,4.433753e-03,1.985486e-03,-3.954824e-04,-1.188461e-02,2.517265e-02,4.707486e-02,3.398253e-03,2.704819e-03,-8.307061e-04,-1.561066e-02,2.904624e-02
27.540000,661,DS_interstep,3,4,4,2.734004e-02,4.196907e-03,2.093008e-03,-5.786687e-04,-1.146692e-02,2.421176e-02,4.522399e-02,3.214040e-03,2.930745e-03,-1.018005e-03,-1.507161e-02,2.794218e-02
27.550000,662,DS_interstep,3,4,4,2.622436e-02,3.978415e-03,2.181698e-03,-7.422135e-04,-1.104791e-02,2.327956e-02,4.342183e-02,3.045738e-03,3.125510e-03,-1.183652e-03,-1.453329e-02,2.687026e-02
