t_s,phase,step_index,swing_arm,d_grip_swing_mm,ori_err_deg,pos_ok,ori_ok,gate_eval,twist_norm_at_gateeval,docked_at_gateeval,Hdot_s_realized_cont_x_Nm,Hdot_s_realized_cont_y_Nm,Hdot_s_realized_cont_z_Nm,Hdot_s_realized_norm_Nm,Hdot_s_planned_ss_x_Nm,Hdot_s_planned_ss_y_Nm,Hdot_s_planned_ss_z_Nm,Hdot_s_planned_norm_Nm,tauw_x_Nm,tauw_y_Nm,tauw_z_Nm,hw_x_Nms,hw_y_Nms,hw_z_Nms,r_com_x_m,r_com_y_m,r_com_z_m,r_com_ref_x_m,r_com_ref_y_m,r_com_ref_z_m,e_com_m,v_com_x_mps,v_com_y_mps,v_com_z_mps,v_com_ref_x_mps,v_com_ref_y_mps,v_com_ref_z_mps,theta_s_x_deg,theta_s_y_deg,theta_s_z_deg,e_torso_pos_m,e_torso_ori_deg,p_torso_x_m,p_torso_y_m,p_torso_z_m,p_torso_ref_x_m,p_torso_ref_y_m,p_torso_ref_z_m,e_ee_pos_mm,e_ee_ori_deg,qp_ok,nmpc_ok,qp_time_ms,nmpc_time_ms,nmpc_iterations,lambda_qp_norm,lambda_ref_norm,tau_max_joint_Nm
33.3200,DS_interstep,3,a,0.0005,0.0117,1,1,0,,,4.091729e-03,-7.446471e-02,2.224761e-01,2.346430e-01,,,,,-6.734633e-03,4.630372e-02,-1.578404e-01,4.317559e-02,8.533225e-01,-2.013167e+00,1.334882e+00,-6.829196e-01,-3.497078e-01,1.334882e+00,-6.829196e-01,-3.497078e-01,0.000000e+00,-1.762000e-03,-1.305667e-04,2.501592e-07,0.000000e+00,0.000000e+00,0.000000e+00,-7.277336e-03,-1.257211e-01,6.478124e-01,5.591064e-01,5.703550e-01,1.484176e+00,-9.103986e-01,-3.521767e-01,9.422618e-01,-7.728962e-01,-3.475126e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.884720e-01,,9.372348e-02
33.3300,DS_interstep,3,a,0.0005,0.0115,1,1,0,,,4.178204e-03,-7.317073e-02,2.192984e-01,2.312211e-01,,,,,-6.823759e-03,4.501177e-02,-1.546716e-01,4.313932e-02,8.535049e-01,-2.013840e+00,1.334865e+00,-6.829232e-01,-3.497079e-01,1.334865e+00,-6.829232e-01,-3.497079e-01,0.000000e+00,-1.735276e-03,-1.285256e-04,1.657540e-06,0.000000e+00,0.000000e+00,0.000000e+00,-7.307874e-03,-1.260288e-01,6.484473e-01,5.590859e-01,5.716086e-01,1.484153e+00,-9.104058e-01,-3.521763e-01,9.422618e-01,-7.728962e-01,-3.475126e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.856995e-01,,9.234769e-02
33.3400,DS_interstep,3,a,0.0005,0.0113,1,1,0,,,4.263139e-03,-7.189239e-02,2.161544e-01,2.278364e-01,,,,,-6.911310e-03,4.373538e-02,-1.515361e-01,4.310260e-02,8.536809e-01,-2.014497e+00,1.334848e+00,-6.829268e-01,-3.497079e-01,1.334848e+00,-6.829268e-01,-3.497079e-01,0.000000e+00,-1.708945e-03,-1.265071e-04,3.025803e-06,0.000000e+00,0.000000e+00,0.000000e+00,-7.338413e-03,-1.263362e-01,6.490818e-01,5.590657e-01,5.728434e-01,1.484131e+00,-9.104130e-01,-3.521760e-01,9.422618e-01,-7.728962e-01,-3.475126e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.829650e-01,,9.099063e-02
33.3500,DS_interstep,3,a,0.0005,0.0112,1,1,0,,,4.346187e-03,-7.062997e-02,2.130434e-01,2.244883e-01,,,,,-6.996932e-03,4.247479e-02,-1.484335e-01,4.306547e-02,8.538506e-01,-2.015138e+00,1.334832e+00,-6.829304e-01,-3.497079e-01,1.334832e+00,-6.829304e-01,-3.497079e-01,0.000000e+00,-1.683001e-03,-1.245123e-04,4.355161e-06,0.000000e+00,0.000000e+00,0.000000e+00,-7.368952e-03,-1.266434e-01,6.497158e-01,5.590458e-01,5.740598e-01,1.484108e+00,-9.104200e-01,-3.521756e-01,9.422618e-01,-7.728962e-01,-3.475126e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.802680e-01,,8.965205e-02
33.3600,DS_interstep,3,a,0.0005,0.0110,1,1,0,,,4.427033e-03,-6.938371e-02,2.099653e-01,2.211767e-01,,,,,-7.080308e-03,4.123028e-02,-1.453635e-01,4.302791e-02,8.540141e-01,-2.015764e+00,1.334816e+00,-6.829338e-01,-3.497079e-01,1.334816e+00,-6.829338e-01,-3.497079e-01,0.000000e+00,-1.657439e-03,-1.225423e-04,5.645890e-06,0.000000e+00,0.000000e+00,0.000000e+00,-7.399493e-03,-1.269504e-01,6.503493e-01,5.590263e-01,5.752578e-01,1.484086e+00,-9.104270e-01,-3.521752e-01,9.422618e-01,-7.728962e-01,-3.475126e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.776081e-01,,8.833172e-02
33.3700,DS_interstep,3,a,0.0005,0.0108,1,1,0,,,4.505399e-03,-6.815391e-02,2.069200e-01,2.179016e-01,,,,,-7.161154e-03,4.000215e-02,-1.423260e-01,4.298996e-02,8.541714e-01,-2.016375e+00,1.334800e+00,-6.829372e-01,-3.497079e-01,1.334800e+00,-6.829372e-01,-3.497079e-01,0.000000e+00,-1.632253e-03,-1.205981e-04,6.898332e-06,0.000000e+00,0.000000e+00,0.000000e+00,-7.430036e-03,-1.272572e-01,6.509824e-01,5.590070e-01,5.764379e-01,1.484065e+00,-9.104338e-01,-3.521748e-01,9.422618e-01,-7.728962e-01,-3.475126e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.749847e-01,,8.702939e-02
33.3800,DS_interstep,3,a,0.0005,0.0107,1,1,0,,,4.581043e-03,-6.694085e-02,2.039074e-01,2.146632e-01,,,,,-7.239225e-03,3.879067e-02,-1.393211e-01,4.295161e-02,8.543226e-01,-2.016971e+00,1.334784e+00,-6.829406e-01,-3.497079e-01,1.334784e+00,-6.829406e-01,-3.497079e-01,0.000000e+00,-1.607438e-03,-1.186804e-04,8.112889e-06,0.000000e+00,0.000000e+00,0.000000e+00,-7.460580e-03,-1.275639e-01,6.516150e-01,5.589880e-01,5.776002e-01,1.484044e+00,-9.104405e-01,-3.521743e-01,9.422618e-01,-7.728962e-01,-3.475126e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.723974e-01,,8.574482e-02
33.3900,DS_interstep,3,a,0.0005,0.0105,1,1,0,,,4.653761e-03,-6.574478e-02,2.009277e-01,2.114615e-01,,,,,-7.314315e-03,3.759612e-02,-1.363489e-01,4.291289e-02,8.544679e-01,-2.017552e+00,1.334769e+00,-6.829439e-01,-3.497079e-01,1.334769e+00,-6.829439e-01,-3.497079e-01,0.000000e+00,-1.582989e-03,-1.167897e-04,9.290029e-06,0.000000e+00,0.000000e+00,0.000000e+00,-7.491128e-03,-1.278703e-01,6.522472e-01,5.589693e-01,5.787449e-01,1.484023e+00,-9.104472e-01,-3.521739e-01,9.422618e-01,-7.728962e-01,-3.475126e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.698457e-01,,8.447778e-02
33.4000,DS_interstep,3,a,0.0005,0.0104,1,1,0,,,4.723387e-03,-6.456597e-02,1.979813e-01,2.082971e-01,,,,,-7.386258e-03,3.641876e-02,-1.334097e-01,4.287382e-02,8.546072e-01,-2.018118e+00,1.334754e+00,-6.829472e-01,-3.497078e-01,1.334754e+00,-6.829472e-01,-3.497078e-01,0.000000e+00,-1.558901e-03,-1.149265e-04,1.043028e-05,0.000000e+00,0.000000e+00,0.000000e+00,-7.521678e-03,-1.281765e-01,6.528789e-01,5.589509e-01,5.798723e-01,1.484002e+00,-9.104537e-01,-3.521735e-01,9.422618e-01,-7.728962e-01,-3.475126e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.673292e-01,,8.322805e-02
33.4100,DS_interstep,3,a,0.0005,0.0102,1,1,0,,,4.789794e-03,-6.340463e-02,1.950684e-01,2.051701e-01,,,,,-7.454926e-03,3.525883e-02,-1.305040e-01,4.283440e-02,8.547408e-01,-2.018669e+00,1.334739e+00,-6.829504e-01,-3.497078e-01,1.334739e+00,-6.829504e-01,-3.497078e-01,0.000000e+00,-1.535168e-03,-1.130909e-04,1.153421e-05,0.000000e+00,0.000000e+00,0.000000e+00,-7.552232e-03,-1.284826e-01,6.535102e-01,5.589328e-01,5.809827e-01,1.483982e+00,-9.104601e-01,-3.521730e-01,9.422618e-01,-7.728962e-01,-3.475126e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.648474e-01,,8.199542e-02
33.4200,DS_interstep,3,a,0.0005,0.0101,1,1,0,,,4.852891e-03,-6.226097e-02,1.921896e-01,2.020812e-01,,,,,-7.520228e-03,3.411653e-02,-1.276322e-01,4.279466e-02,8.548686e-01,-2.019206e+00,1.334724e+00,-6.829536e-01,-3.497077e-01,1.334724e+00,-6.829536e-01,-3.497077e-01,0.000000e+00,-1.511786e-03,-1.112831e-04,1.260246e-05,0.000000e+00,0.000000e+00,0.000000e+00,-7.582790e-03,-1.287885e-01,6.541411e-01,5.589149e-01,5.820763e-01,1.483962e+00,-9.104664e-01,-3.521725e-01,9.422618e-01,-7.728962e-01,-3.475126e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.623998e-01,,8.077966e-02
33.4300,DS_interstep,3,a,0.0005,0.0099,1,1,0,,,4.912620e-03,-6.113515e-02,1.893451e-01,1.990307e-01,,,,,-7.582108e-03,3.299202e-02,-1.247946e-01,4.275461e-02,8.549908e-01,-2.019729e+00,1.334710e+00,-6.829567e-01,-3.497076e-01,1.334710e+00,-6.829567e-01,-3.497076e-01,0.000000e+00,-1.488749e-03,-1.095030e-04,1.363570e-05,0.000000e+00,0.000000e+00,0.000000e+00,-7.613352e-03,-1.290942e-01,6.547715e-01,5.588974e-01,5.831533e-01,1.483942e+00,-9.104727e-01,-3.521721e-01,9.422618e-01,-7.728962e-01,-3.475126e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.599861e-01,,7.958058e-02
33.4400,DS_interstep,3,a,0.0004,0.0098,1,1,0,,,4.968958e-03,-6.002729e-02,1.865355e-01,1.960190e-01,,,,,-7.640544e-03,3.188543e-02,-1.219917e-01,4.271427e-02,8.551075e-01,-2.020238e+00,1.334696e+00,-6.829598e-01,-3.497076e-01,1.334696e+00,-6.829598e-01,-3.497076e-01,0.000000e+00,-1.466053e-03,-1.077502e-04,1.463464e-05,0.000000e+00,0.000000e+00,0.000000e+00,-7.643918e-03,-1.293997e-01,6.554015e-01,5.588801e-01,5.842139e-01,1.483922e+00,-9.104788e-01,-3.521716e-01,9.422618e-01,-7.728962e-01,-3.475126e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.576059e-01,,7.839796e-02
33.4500,DS_interstep,3,a,0.0004,0.0096,1,1,0,,,5.021912e-03,-5.893746e-02,1.837611e-01,1.930466e-01,,,,,-7.695544e-03,3.079685e-02,-1.192240e-01,4.267366e-02,8.552187e-01,-2.020734e+00,1.334681e+00,-6.829628e-01,-3.497075e-01,1.334681e+00,-6.829628e-01,-3.497075e-01,0.000000e+00,-1.443692e-03,-1.060245e-04,1.560004e-05,0.000000e+00,0.000000e+00,0.000000e+00,-7.674489e-03,-1.297050e-01,6.560311e-01,5.588630e-01,5.852584e-01,1.483903e+00,-9.104848e-01,-3.521711e-01,9.422618e-01,-7.728962e-01,-3.475126e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.552587e-01,,7.723162e-02
33.4600,DS_interstep,3,a,0.0004,0.0095,1,1,0,,,5.071513e-03,-5.786571e-02,1.810223e-01,1.901137e-01,,,,,-7.747142e-03,2.972633e-02,-1.164918e-01,4.263279e-02,8.553246e-01,-2.021215e+00,1.334668e+00,-6.829658e-01,-3.497074e-01,1.334668e+00,-6.829658e-01,-3.497074e-01,0.000000e+00,-1.421662e-03,-1.043255e-04,1.653267e-05,0.000000e+00,0.000000e+00,0.000000e+00,-7.705065e-03,-1.300102e-01,6.566602e-01,5.588462e-01,5.862869e-01,1.483885e+00,-9.104908e-01,-3.521706e-01,9.422618e-01,-7.728962e-01,-3.475126e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.529441e-01,,7.608135e-02
33.4700,DS_interstep,3,a,0.0004,0.0094,1,1,0,,,5.117820e-03,-5.681203e-02,1.783195e-01,1.872208e-01,,,,,-7.795399e-03,2.867385e-02,-1.137955e-01,4.259168e-02,8.554252e-01,-2.021683e+00,1.334654e+00,-6.829687e-01,-3.497072e-01,1.334654e+00,-6.829687e-01,-3.497072e-01,0.000000e+00,-1.399959e-03,-1.026524e-04,1.743331e-05,0.000000e+00,0.000000e+00,0.000000e+00,-7.735646e-03,-1.303152e-01,6.572890e-01,5.588297e-01,5.872998e-01,1.483866e+00,-9.104966e-01,-3.521701e-01,9.422618e-01,-7.728962e-01,-3.475126e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.506618e-01,,7.494697e-02
33.4800,DS_interstep,3,a,0.0004,0.0092,1,1,0,,,5.160910e-03,-5.577636e-02,1.756529e-01,1.843681e-01,,,,,-7.840396e-03,2.763937e-02,-1.111354e-01,4.255035e-02,8.555206e-01,-2.022137e+00,1.334641e+00,-6.829716e-01,-3.497071e-01,1.334641e+00,-6.829716e-01,-3.497071e-01,0.000000e+00,-1.378577e-03,-1.010049e-04,1.830277e-05,0.000000e+00,0.000000e+00,0.000000e+00,-7.766233e-03,-1.306200e-01,6.579173e-01,5.588134e-01,5.882973e-01,1.483848e+00,-9.105024e-01,-3.521696e-01,9.422618e-01,-7.728962e-01,-3.475126e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.484113e-01,,7.382830e-02
33.4900,DS_interstep,3,a,0.0004,0.0091,1,1,0,,,5.200878e-03,-5.475862e-02,1.730228e-01,1.815556e-01,,,,,-7.882228e-03,2.662281e-02,-1.085116e-01,4.250881e-02,8.556110e-01,-2.022579e+00,1.334627e+00,-6.829744e-01,-3.497070e-01,1.334627e+00,-6.829744e-01,-3.497070e-01,0.000000e+00,-1.357511e-03,-9.938210e-05,1.914188e-05,0.000000e+00,0.000000e+00,0.000000e+00,-7.796826e-03,-1.309247e-01,6.585452e-01,5.587974e-01,5.892795e-01,1.483830e+00,-9.105081e-01,-3.521691e-01,9.422618e-01,-7.728962e-01,-3.475126e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.461923e-01,,7.272514e-02
33.5000,DS_interstep,3,a,0.0004,0.0090,1,1,0,,,5.237833e-03,-5.375867e-02,1.704293e-01,1.787836e-01,,,,,-7.921008e-03,2.562404e-02,-1.059244e-01,4.246708e-02,8.556963e-01,-2.023007e+00,1.334614e+00,-6.829772e-01,-3.497069e-01,1.334614e+00,-6.829772e-01,-3.497069e-01,0.000000e+00,-1.336757e-03,-9.778337e-05,1.995143e-05,0.000000e+00,0.000000e+00,0.000000e+00,-7.827425e-03,-1.312291e-01,6.591727e-01,5.587816e-01,5.902467e-01,1.483812e+00,-9.105136e-01,-3.521685e-01,9.422618e-01,-7.728962e-01,-3.475126e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.440044e-01,,7.163733e-02
33.5100,DS_interstep,3,a,0.0004,0.0088,1,1,0,,,5.271894e-03,-5.277635e-02,1.678723e-01,1.760519e-01,,,,,-7.956858e-03,2.464288e-02,-1.033737e-01,4.242518e-02,8.557767e-01,-2.023423e+00,1.334602e+00,-6.829800e-01,-3.497067e-01,1.334602e+00,-6.829800e-01,-3.497067e-01,0.000000e+00,-1.316311e-03,-9.620798e-05,2.073225e-05,0.000000e+00,0.000000e+00,0.000000e+00,-7.858030e-03,-1.315335e-01,6.597998e-01,5.587660e-01,5.911991e-01,1.483795e+00,-9.105191e-01,-3.521680e-01,9.422618e-01,-7.728962e-01,-3.475126e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.418472e-01,,7.056468e-02
33.5200,DS_interstep,3,a,0.0004,0.0087,1,1,0,,,5.303188e-03,-5.181145e-02,1.653520e-01,1.733604e-01,,,,,-7.989907e-03,2.367913e-02,-1.008595e-01,4.238311e-02,8.558523e-01,-2.023826e+00,1.334589e+00,-6.829827e-01,-3.497066e-01,1.334589e+00,-6.829827e-01,-3.497066e-01,0.000000e+00,-1.296169e-03,-9.465518e-05,2.148514e-05,0.000000e+00,0.000000e+00,0.000000e+00,-7.888642e-03,-1.318376e-01,6.604266e-01,5.587507e-01,5.921370e-01,1.483777e+00,-9.105246e-01,-3.521675e-01,9.422618e-01,-7.728962e-01,-3.475126e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.397204e-01,,6.950702e-02
33.5300,DS_interstep,3,a,0.0004,0.0086,1,1,0,,,5.331846e-03,-5.086374e-02,1.628681e-01,1.707090e-01,,,,,-8.020288e-03,2.273257e-02,-9.838180e-02,4.234089e-02,8.559232e-01,-2.024217e+00,1.334577e+00,-6.829854e-01,-3.497064e-01,1.334577e+00,-6.829854e-01,-3.497064e-01,0.000000e+00,-1.276325e-03,-9.312424e-05,2.221088e-05,0.000000e+00,0.000000e+00,0.000000e+00,-7.919260e-03,-1.321416e-01,6.610529e-01,5.587356e-01,5.930605e-01,1.483761e+00,-9.105299e-01,-3.521669e-01,9.422618e-01,-7.728962e-01,-3.475126e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.376236e-01,,6.846418e-02
33.5400,DS_interstep,3,a,0.0004,0.0084,1,1,0,,,5.358002e-03,-4.993295e-02,1.604205e-01,1.680974e-01,,,,,-8.048137e-03,2.180294e-02,-9.594028e-02,4.229853e-02,8.559894e-01,-2.024595e+00,1.334564e+00,-6.829880e-01,-3.497062e-01,1.334564e+00,-6.829880e-01,-3.497062e-01,0.000000e+00,-1.256775e-03,-9.161446e-05,2.291024e-05,0.000000e+00,0.000000e+00,0.000000e+00,-7.949885e-03,-1.324454e-01,6.616788e-01,5.587208e-01,5.939698e-01,1.483744e+00,-9.105351e-01,-3.521664e-01,9.422618e-01,-7.728962e-01,-3.475126e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.355564e-01,,6.743598e-02
33.5500,DS_interstep,3,a,0.0004,0.0083,1,1,0,,,5.381788e-03,-4.901881e-02,1.580089e-01,1.655253e-01,,,,,-8.073588e-03,2.088994e-02,-9.353470e-02,4.225605e-02,8.560511e-01,-2.024962e+00,1.334552e+00,-6.829906e-01,-3.497061e-01,1.334552e+00,-6.829906e-01,-3.497061e-01,0.000000e+00,-1.237516e-03,-9.012516e-05,2.358399e-05,0.000000e+00,0.000000e+00,0.000000e+00,-7.980517e-03,-1.327491e-01,6.623044e-01,5.587062e-01,5.948652e-01,1.483727e+00,-9.105403e-01,-3.521658e-01,9.422618e-01,-7.728962e-01,-3.475126e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.335185e-01,,6.642227e-02
33.5600,DS_interstep,3,a,0.0004,0.0082,1,1,0,,,5.403334e-03,-4.812101e-02,1.556329e-01,1.629921e-01,,,,,-8.096771e-03,1.999328e-02,-9.116470e-02,4.221345e-02,8.561082e-01,-2.025316e+00,1.334540e+00,-6.829931e-01,-3.497059e-01,1.334540e+00,-6.829931e-01,-3.497059e-01,0.000000e+00,-1.218542e-03,-8.865570e-05,2.423284e-05,0.000000e+00,0.000000e+00,0.000000e+00,-8.011157e-03,-1.330526e-01,6.629296e-01,5.586918e-01,5.957468e-01,1.483711e+00,-9.105454e-01,-3.521653e-01,9.422618e-01,-7.728962e-01,-3.475126e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.315096e-01,,6.542286e-02
33.5700,DS_interstep,3,a,0.0004,0.0081,1,1,0,,,5.422763e-03,-4.723923e-02,1.532922e-01,1.604975e-01,,,,,-8.117813e-03,1.911264e-02,-8.882985e-02,4.217075e-02,8.561610e-01,-2.025659e+00,1.334529e+00,-6.829957e-01,-3.497057e-01,1.334529e+00,-6.829957e-01,-3.497057e-01,0.000000e+00,-1.199851e-03,-8.720550e-05,2.485750e-05,0.000000e+00,0.000000e+00,0.000000e+00,-8.041804e-03,-1.333559e-01,6.635544e-01,5.586776e-01,5.966150e-01,1.483695e+00,-9.105504e-01,-3.521647e-01,9.422618e-01,-7.728962e-01,-3.475126e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.295293e-01,,6.443759e-02
33.5800,DS_interstep,3,a,0.0004,0.0080,1,1,0,,,5.440194e-03,-4.637315e-02,1.509862e-01,1.580408e-01,,,,,-8.136831e-03,1.824770e-02,-8.652969e-02,4.212796e-02,8.562094e-01,-2.025991e+00,1.334517e+00,-6.829981e-01,-3.497055e-01,1.334517e+00,-6.829981e-01,-3.497055e-01,0.000000e+00,-1.181438e-03,-8.577403e-05,2.545864e-05,0.000000e+00,0.000000e+00,0.000000e+00,-8.072458e-03,-1.336591e-01,6.641789e-01,5.586636e-01,5.974698e-01,1.483680e+00,-9.105553e-01,-3.521641e-01,9.422618e-01,-7.728962e-01,-3.475126e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.275772e-01,,6.346629e-02
33.5900,DS_interstep,3,a,0.0004,0.0078,1,1,0,,,5.455737e-03,-4.552244e-02,1.487144e-01,1.556214e-01,,,,,-8.153938e-03,1.739811e-02,-8.426366e-02,4.208509e-02,8.562536e-01,-2.026311e+00,1.334506e+00,-6.830006e-01,-3.497053e-01,1.334506e+00,-6.830006e-01,-3.497053e-01,0.000000e+00,-1.163298e-03,-8.436080e-05,2.603692e-05,0.000000e+00,0.000000e+00,0.000000e+00,-8.103120e-03,-1.339622e-01,6.648029e-01,5.586499e-01,5.983114e-01,1.483664e+00,-9.105602e-01,-3.521636e-01,9.422618e-01,-7.728962e-01,-3.475126e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.256530e-01,,6.250881e-02
33.6000,DS_interstep,3,a,0.0004,0.0077,1,1,0,,,5.469494e-03,-4.468675e-02,1.464762e-01,1.532387e-01,,,,,-8.169234e-03,1.656355e-02,-8.203119e-02,4.204214e-02,8.562936e-01,-2.026619e+00,1.334495e+00,-6.830029e-01,-3.497051e-01,1.334495e+00,-6.830029e-01,-3.497051e-01,0.000000e+00,-1.145429e-03,-8.296541e-05,2.659296e-05,0.000000e+00,0.000000e+00,0.000000e+00,-8.133790e-03,-1.342651e-01,6.654266e-01,5.586364e-01,5.991402e-01,1.483649e+00,-9.105650e-01,-3.521630e-01,9.422618e-01,-7.728962e-01,-3.475126e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.237563e-01,,6.156496e-02
33.6100,DS_interstep,3,a,0.0003,0.0076,1,1,0,,,5.481556e-03,-4.386576e-02,1.442710e-01,1.508919e-01,,,,,-8.182812e-03,1.574368e-02,-7.983166e-02,4.199912e-02,8.563295e-01,-2.026917e+00,1.334484e+00,-6.830053e-01,-3.497049e-01,1.334484e+00,-6.830053e-01,-3.497049e-01,0.000000e+00,-1.127826e-03,-8.158751e-05,2.712735e-05,0.000000e+00,0.000000e+00,0.000000e+00,-8.164468e-03,-1.345678e-01,6.660500e-01,5.586230e-01,5.999562e-01,1.483634e+00,-9.105697e-01,-3.521624e-01,9.422618e-01,-7.728962e-01,-3.475126e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.218869e-01,,6.063459e-02
33.6200,DS_interstep,3,a,0.0003,0.0075,1,1,0,,,5.492007e-03,-4.305913e-02,1.420982e-01,1.485805e-01,,,,,-8.194755e-03,1.493815e-02,-7.766443e-02,4.195605e-02,8.563613e-01,-2.027204e+00,1.334473e+00,-6.830076e-01,-3.497047e-01,1.334473e+00,-6.830076e-01,-3.497047e-01,0.000000e+00,-1.110485e-03,-8.022681e-05,2.764066e-05,0.000000e+00,0.000000e+00,0.000000e+00,-8.195154e-03,-1.348704e-01,6.666730e-01,5.586099e-01,6.007596e-01,1.483620e+00,-9.105743e-01,-3.521618e-01,9.422618e-01,-7.728962e-01,-3.475126e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.200444e-01,,5.971753e-02
33.6300,DS_interstep,3,a,0.0003,0.0074,1,1,0,,,5.500917e-03,-4.226654e-02,1.399572e-01,1.463035e-01,,,,,-8.205133e-03,1.414666e-02,-7.552883e-02,4.191293e-02,8.563893e-01,-2.027480e+00,1.334462e+00,-6.830099e-01,-3.497045e-01,1.334462e+00,-6.830099e-01,-3.497045e-01,0.000000e+00,-1.093402e-03,-7.888309e-05,2.813343e-05,0.000000e+00,0.000000e+00,0.000000e+00,-8.225847e-03,-1.351729e-01,6.672956e-01,5.585970e-01,6.015507e-01,1.483605e+00,-9.105789e-01,-3.521613e-01,9.422618e-01,-7.728962e-01,-3.475126e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.182284e-01,,5.881362e-02
33.6400,DS_interstep,3,a,0.0003,0.0073,1,1,0,,,5.508350e-03,-4.148766e-02,1.378471e-01,1.440604e-01,,,,,-8.214010e-03,1.336887e-02,-7.342420e-02,4.186976e-02,8.564133e-01,-2.027746e+00,1.334452e+00,-6.830122e-01,-3.497042e-01,1.334452e+00,-6.830122e-01,-3.497042e-01,0.000000e+00,-1.076575e-03,-7.755616e-05,2.860617e-05,0.000000e+00,0.000000e+00,0.000000e+00,-8.256550e-03,-1.354752e-01,6.679179e-01,5.585843e-01,6.023296e-01,1.483591e+00,-9.105834e-01,-3.521607e-01,9.422618e-01,-7.728962e-01,-3.475126e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.164386e-01,,5.792268e-02
33.6500,DS_interstep,3,a,0.0003,0.0072,1,1,0,,,5.514359e-03,-4.072221e-02,1.357675e-01,1.418503e-01,,,,,-8.221437e-03,1.260449e-02,-7.134987e-02,4.182656e-02,8.564335e-01,-2.028002e+00,1.334442e+00,-6.830144e-01,-3.497040e-01,1.334442e+00,-6.830144e-01,-3.497040e-01,0.000000e+00,-1.059999e-03,-7.624591e-05,2.905938e-05,0.000000e+00,0.000000e+00,0.000000e+00,-8.287260e-03,-1.357773e-01,6.685398e-01,5.585717e-01,6.030965e-01,1.483577e+00,-9.105878e-01,-3.521601e-01,9.422618e-01,-7.728962e-01,-3.475126e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.146747e-01,,5.704456e-02
33.6600,DS_interstep,3,a,0.0003,0.0071,1,1,0,,,5.518988e-03,-3.996987e-02,1.337176e-01,1.396726e-01,,,,,-8.227457e-03,1.185321e-02,-6.930516e-02,4.178334e-02,8.564499e-01,-2.028247e+00,1.334431e+00,-6.830165e-01,-3.497038e-01,1.334431e+00,-6.830165e-01,-3.497038e-01,0.000000e+00,-1.043670e-03,-7.495228e-05,2.949353e-05,0.000000e+00,0.000000e+00,0.000000e+00,-8.317979e-03,-1.360793e-01,6.691614e-01,5.585594e-01,6.038516e-01,1.483563e+00,-9.105921e-01,-3.521595e-01,9.422618e-01,-7.728962e-01,-3.475126e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.129363e-01,,5.617910e-02
